Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 30_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
404.0,McKinley Wright IV,24.0,DAL,PG,27.0,1.0,335.0,0.469,12.7,0.714,0.224,0.265,0.153,0.071,0.286,0.529,0.591,0.615,0.4,0.286,0.321,0.297,0.889,0.0,0.0,0.25,0.286,1.0,0.0,
405.0,Theo Pinson,27.0,DAL,SG,40.0,1.0,323.0,0.356,19.6,0.287,0.126,0.126,0.023,0.011,0.713,0.36,0.364,0.364,0.5,0.0,0.355,0.778,0.818,0.023,1.0,0.145,0.556,0.0,0.0,
406.0,Julian Champagnie,21.0,2TM,SF,17.0,3.0,320.0,0.454,19.1,0.369,0.169,0.123,0.031,0.046,0.631,0.542,0.636,0.438,0.5,0.5,0.402,0.846,1.0,0.031,3.0,0.256,0.429,0.0,0.0,
406.0,Julian Champagnie,21.0,PHI,SF,2.0,0.0,7.0,0.0,20.3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,
406.0,Julian Champagnie,21.0,SAS,SF,15.0,3.0,313.0,0.461,17.9,0.367,0.172,0.125,0.031,0.039,0.633,0.553,0.636,0.438,0.5,0.6,0.407,0.846,1.0,0.031,3.0,0.247,0.45,0.0,0.0,
407.0,Matt Ryan,25.0,2TM,SF,34.0,0.0,310.0,0.37,22.2,0.222,0.046,0.046,0.009,0.12,0.778,0.333,0.8,0.2,0.0,0.231,0.381,0.75,1.0,0.0,0.0,0.345,0.552,0.0,0.0,
407.0,Matt Ryan,25.0,LAL,SF,12.0,0.0,129.0,0.306,22.9,0.286,0.0,0.041,0.02,0.224,0.714,0.143,,0.0,0.0,0.182,0.371,0.5,1.0,0.0,0.0,0.257,0.667,0.0,0.0,
407.0,Matt Ryan,25.0,MIN,SF,22.0,0.0,181.0,0.424,21.5,0.169,0.085,0.051,0.0,0.034,0.831,0.6,0.8,0.333,,0.5,0.388,0.833,1.0,0.0,0.0,0.408,0.5,0.0,0.0,
408.0,Robin Lopez,34.0,CLE,C,37.0,2.0,299.0,0.64,6.6,0.947,0.307,0.587,0.013,0.04,0.053,0.648,0.826,0.545,1.0,0.667,0.5,0.457,1.0,0.027,2.0,0.25,1.0,0.0,0.0,
409.0,Moses Brown,23.0,2TM,C,36.0,1.0,294.0,0.635,2.1,1.0,0.729,0.26,0.01,0.0,0.0,0.635,0.7,0.48,0.0,,,0.607,,0.469,37.0,,,0.0,0.0,
409.0,Moses Brown,23.0,LAC,C,34.0,1.0,288.0,0.635,2.1,1.0,0.729,0.26,0.01,0.0,0.0,0.635,0.7,0.48,0.0,,,0.607,,0.469,37.0,,,0.0,0.0,
409.0,Moses Brown,23.0,BRK,C,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
410.0,Nathan Knight,25.0,MIN,C,38.0,0.0,291.0,0.568,8.8,0.728,0.444,0.272,0.012,0.0,0.272,0.644,0.778,0.455,0.0,,0.364,0.553,1.0,0.185,13.0,0.273,0.333,0.0,0.0,
411.0,Kennedy Chandler,20.0,MEM,PG,36.0,0.0,281.0,0.422,8.7,0.819,0.361,0.361,0.072,0.024,0.181,0.485,0.633,0.367,0.333,0.5,0.133,0.424,1.0,0.048,2.0,0.133,0.0,0.0,0.0,
412.0,Dalano Banton,23.0,TOR,PG,31.0,2.0,279.0,0.423,14.3,0.608,0.277,0.177,0.077,0.077,0.392,0.506,0.806,0.348,0.2,0.1,0.294,0.575,0.867,0.062,8.0,0.235,0.25,1.0,0.0,
413.0,Trent Forrest,24.0,ATL,SG,23.0,3.0,277.0,0.417,6.6,0.967,0.25,0.617,0.1,0.0,0.033,0.431,0.333,0.459,0.5,,0.0,0.4,,0.017,1.0,0.5,0.0,0.0,0.0,
414.0,Bryn Forbes,29.0,MIN,SG,25.0,0.0,268.0,0.361,18.9,0.446,0.06,0.181,0.072,0.133,0.554,0.432,0.6,0.4,0.167,0.545,0.304,0.813,0.857,0.0,0.0,0.261,0.417,1.0,0.0,
415.0,Terry Taylor,23.0,2TM,PF,31.0,2.0,264.0,0.52,7.3,0.747,0.453,0.24,0.04,0.013,0.253,0.607,0.765,0.389,0.333,0.0,0.263,0.618,1.0,0.053,4.0,0.421,0.25,0.0,0.0,
415.0,Terry Taylor,23.0,IND,PF,26.0,2.0,228.0,0.462,9.6,0.723,0.431,0.231,0.046,0.015,0.277,0.553,0.714,0.333,0.333,0.0,0.222,0.538,1.0,0.046,3.0,0.444,0.25,0.0,0.0,
415.0,Terry Taylor,23.0,CHI,PF,5.0,0.0,36.0,0.9,5.0,0.9,0.6,0.3,0.0,0.0,0.1,0.889,1.0,0.667,,,1.0,0.875,1.0,0.1,1.0,0.0,,0.0,0.0,
416.0,Jeff Dowtin Jr.,25.0,TOR,PG,25.0,0.0,259.0,0.439,13.5,0.719,0.175,0.263,0.123,0.158,0.281,0.488,0.7,0.6,0.0,0.444,0.313,0.45,0.8,0.035,2.0,0.5,0.375,0.0,0.0,
417.0,KZ Okpala,23.0,SAC,PF,35.0,3.0,248.0,0.421,16.0,0.447,0.158,0.237,0.026,0.026,0.553,0.529,0.833,0.333,0.0,1.0,0.333,0.667,1.0,0.053,2.0,0.524,0.455,0.0,0.0,
418.0,Brandon Boston Jr.,21.0,LAC,SF,22.0,1.0,248.0,0.418,12.6,0.762,0.238,0.213,0.164,0.148,0.238,0.419,0.724,0.154,0.4,0.333,0.414,0.538,0.583,0.09,9.0,0.172,0.2,0.0,0.0,
419.0,Luka Garza,24.0,MIN,C,28.0,0.0,243.0,0.543,11.5,0.664,0.345,0.25,0.06,0.009,0.336,0.636,0.825,0.414,0.571,0.0,0.359,0.51,1.0,0.017,2.0,0.077,0.333,0.0,0.0,
420.0,Jamal Cain,23.0,MIA,PF,18.0,0.0,240.0,0.561,10.5,0.697,0.394,0.258,0.045,0.0,0.303,0.652,0.731,0.588,0.333,,0.35,0.533,1.0,0.045,3.0,0.55,0.273,1.0,0.0,
421.0,Kira Lewis Jr.,21.0,NOP,PG,25.0,0.0,235.0,0.455,13.3,0.614,0.227,0.17,0.08,0.091,0.386,0.463,0.55,0.4,0.286,0.625,0.441,0.36,0.867,0.011,0.0,0.176,0.667,1.0,0.0,
422.0,Frank Kaminsky,29.0,2TM,C,36.0,0.0,235.0,0.492,16.4,0.476,0.206,0.175,0.063,0.032,0.524,0.6,0.846,0.364,0.5,0.5,0.394,0.889,1.0,0.032,2.0,0.091,0.0,0.0,0.0,
422.0,Frank Kaminsky,29.0,ATL,C,26.0,0.0,176.0,0.568,15.8,0.477,0.227,0.182,0.045,0.023,0.523,0.667,0.8,0.5,0.5,1.0,0.478,0.929,1.0,0.045,2.0,0.043,0.0,0.0,0.0,
422.0,Frank Kaminsky,29.0,HOU,C,10.0,0.0,59.0,0.316,17.1,0.474,0.158,0.158,0.105,0.053,0.526,0.444,1.0,0.0,0.5,0.0,0.2,0.75,1.0,0.0,0.0,0.2,0.0,0.0,0.0,
423.0,Johnny Juzang,21.0,UTA,SG,18.0,0.0,232.0,0.337,19.2,0.394,0.058,0.163,0.077,0.096,0.606,0.488,0.833,0.471,0.25,0.5,0.238,0.55,0.867,0.0,0.0,0.27,0.235,0.0,0.0,
424.0,David Duke Jr.,23.0,BRK,SG,23.0,0.0,228.0,0.462,7.1,0.846,0.487,0.269,0.064,0.026,0.154,0.53,0.605,0.429,0.2,1.0,0.083,0.543,1.0,0.051,3.0,0.5,0.0,0.0,0.0,
425.0,Patrick Baldwin Jr.,20.0,GSW,SF,31.0,0.0,226.0,0.394,21.4,0.229,0.073,0.083,0.055,0.018,0.771,0.44,0.875,0.333,0.0,0.5,0.381,0.818,1.0,0.037,3.0,0.214,0.278,0.0,0.0,
426.0,John Butler,20.0,POR,C,19.0,1.0,221.0,0.321,19.0,0.34,0.151,0.094,0.057,0.038,0.66,0.5,0.625,0.6,0.0,0.5,0.229,0.889,1.0,0.038,2.0,0.143,0.2,0.0,0.0,
427.0,Cody Zeller,30.0,MIA,C,15.0,2.0,217.0,0.627,4.4,0.966,0.576,0.237,0.051,0.034,0.034,0.649,0.735,0.571,1.0,0.0,0.0,0.838,,0.153,8.0,0.5,0.0,0.0,0.0,
428.0,Dalen Terry,20.0,CHI,SG,38.0,0.0,214.0,0.444,11.6,0.625,0.431,0.139,0.0,0.056,0.375,0.556,0.581,0.5,,0.5,0.259,0.32,0.714,0.042,1.0,0.444,0.25,0.0,0.0,
429.0,Matthew Dellavedova,32.0,SAC,PG,32.0,0.0,213.0,0.34,15.9,0.46,0.08,0.2,0.12,0.04,0.54,0.348,0.75,0.3,0.167,0.5,0.333,0.25,0.778,0.0,0.0,0.148,0.5,0.0,0.0,
430.0,Thanasis Antetokounmpo,30.0,MIL,PF,37.0,0.0,206.0,0.435,7.7,0.826,0.478,0.304,0.022,0.022,0.174,0.526,0.682,0.357,0.0,0.0,0.0,0.65,,0.13,6.0,0.375,0.0,1.0,0.0,
431.0,Nikola JoviÄ,19.0,MIA,PF,15.0,8.0,204.0,0.406,16.3,0.493,0.188,0.159,0.087,0.058,0.507,0.588,0.846,0.455,0.333,0.5,0.229,0.85,1.0,0.014,1.0,0.286,0.3,0.0,0.0,
432.0,Jared Rhoden,23.0,DET,SG,14.0,0.0,198.0,0.386,14.8,0.545,0.159,0.205,0.091,0.045,0.455,0.5,0.571,0.333,0.75,0.0,0.25,0.583,1.0,0.045,2.0,0.4,0.375,0.0,0.0,
433.0,Moussa DiabatÃ©,21.0,LAC,C,22.0,1.0,195.0,0.511,4.0,0.957,0.574,0.34,0.043,0.0,0.043,0.511,0.556,0.5,0.0,,0.5,0.478,1.0,0.149,7.0,1.0,0.5,0.0,0.0,
434.0,Nerlens Noel,28.0,2TM,C,17.0,4.0,195.0,0.361,9.1,0.944,0.25,0.25,0.306,0.139,0.056,0.353,0.444,0.222,0.364,0.4,0.5,0.833,1.0,0.028,0.0,0.0,,0.0,0.0,
434.0,Nerlens Noel,28.0,DET,C,14.0,3.0,152.0,0.4,10.1,0.933,0.267,0.2,0.3,0.167,0.067,0.393,0.5,0.333,0.333,0.4,0.5,0.818,1.0,0.033,0.0,0.0,,0.0,0.0,
434.0,Nerlens Noel,28.0,BRK,C,3.0,1.0,43.0,0.167,8.1,1.0,0.167,0.5,0.333,0.0,0.0,0.167,0.0,0.0,0.5,,,1.0,,0.0,0.0,,,0.0,0.0,
435.0,Skylar Mays,25.0,POR,PG,6.0,6.0,189.0,0.5,14.9,0.618,0.265,0.088,0.162,0.103,0.382,0.524,0.611,0.167,0.636,0.429,0.462,0.227,0.75,0.0,0.0,0.154,0.25,0.0,0.0,
436.0,Peyton Watson,20.0,DEN,SG,23.0,2.0,186.0,0.492,9.3,0.763,0.305,0.39,0.068,0.0,0.237,0.511,0.722,0.348,0.5,,0.429,0.652,1.0,0.119,6.0,0.429,0.5,0.0,0.0,
437.0,Serge Ibaka,33.0,MIL,C,16.0,0.0,185.0,0.481,12.8,0.667,0.333,0.185,0.074,0.074,0.333,0.556,0.778,0.4,0.0,0.5,0.333,0.55,1.0,0.148,7.0,0.111,0.5,0.0,0.0,
438.0,Kenneth Lofton Jr.,20.0,MEM,PF,24.0,1.0,176.0,0.527,9.6,0.817,0.473,0.108,0.151,0.086,0.183,0.566,0.795,0.4,0.214,0.125,0.353,0.535,1.0,0.054,5.0,0.176,0.333,0.0,0.0,
439.0,Mamadi Diakite,26.0,CLE,C,22.0,2.0,176.0,0.48,13.9,0.58,0.24,0.2,0.12,0.02,0.42,0.586,0.833,0.4,0.333,1.0,0.333,0.824,0.857,0.08,4.0,0.429,0.222,0.0,0.0,
440.0,Ryan Arcidiacono,28.0,2TM,PG,20.0,4.0,172.0,0.243,18.8,0.378,0.027,0.189,0.108,0.054,0.622,0.071,0.0,0.143,0.0,0.0,0.348,1.0,0.875,0.0,0.0,0.043,0.0,0.0,0.0,
440.0,Ryan Arcidiacono,28.0,NYK,PG,11.0,0.0,26.0,0.2,16.9,0.4,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,,,0.333,,1.0,0.0,0.0,0.333,0.0,0.0,0.0,
440.0,Ryan Arcidiacono,28.0,POR,PG,9.0,4.0,146.0,0.25,20.7,0.375,0.0,0.188,0.125,0.063,0.625,0.083,,0.167,0.0,0.0,0.35,1.0,0.857,0.0,0.0,0.0,,0.0,0.0,
441.0,Boban MarjanoviÄ,34.0,HOU,C,31.0,0.0,171.0,0.683,4.9,0.983,0.4,0.483,0.1,0.0,0.017,0.695,0.833,0.586,0.667,,0.0,0.561,,0.1,6.0,0.0,,0.0,0.0,
442.0,Noah Vonleh,27.0,BOS,C,23.0,1.0,171.0,0.458,6.8,0.833,0.458,0.292,0.083,0.0,0.167,0.5,0.727,0.143,0.5,,0.25,0.2,1.0,0.208,5.0,0.75,0.333,0.0,0.0,
443.0,Vit Krejci,22.0,ATL,PG,29.0,0.0,165.0,0.405,15.9,0.432,0.297,0.081,0.027,0.027,0.568,0.625,0.636,0.667,0.0,1.0,0.238,0.6,0.6,0.054,2.0,0.19,0.5,0.0,0.0,
444.0,Garrett Temple,36.0,NOP,SG,25.0,0.0,162.0,0.4,17.3,0.422,0.311,0.022,0.044,0.044,0.578,0.368,0.5,0.0,0.0,0.0,0.423,0.429,1.0,0.0,0.0,0.231,0.333,1.0,0.0,
445.0,Khem Birch,30.0,TOR,C,20.0,0.0,162.0,0.594,6.5,0.938,0.375,0.469,0.063,0.031,0.063,0.6,0.833,0.467,0.5,0.0,0.5,0.944,1.0,0.25,8.0,1.0,0.5,0.0,0.0,
446.0,James Johnson,35.0,IND,PF,18.0,1.0,162.0,0.449,11.4,0.694,0.388,0.204,0.041,0.061,0.306,0.559,0.632,0.4,0.5,0.667,0.2,0.421,1.0,0.082,4.0,0.533,0.125,0.0,0.0,
447.0,Alex Len,29.0,SAC,C,26.0,2.0,161.0,0.533,5.5,0.933,0.633,0.133,0.1,0.067,0.067,0.571,0.737,0.0,0.667,0.0,0.0,0.563,,0.2,6.0,0.0,,0.0,0.0,
448.0,Luka Å amaniÄ,23.0,UTA,PF,7.0,4.0,161.0,0.456,15.4,0.456,0.246,0.175,0.018,0.018,0.544,0.692,0.786,0.7,0.0,0.0,0.258,0.778,1.0,0.088,5.0,0.226,0.286,0.0,0.0,
449.0,Dru Smith,25.0,2TM,SG,15.0,1.0,158.0,0.4,15.2,0.578,0.178,0.2,0.178,0.022,0.422,0.5,0.5,0.556,0.5,0.0,0.263,0.308,1.0,0.0,0.0,0.368,0.429,0.0,0.0,
449.0,Dru Smith,25.0,MIA,SG,5.0,1.0,67.0,0.357,16.1,0.571,0.071,0.286,0.143,0.071,0.429,0.5,1.0,0.5,0.5,0.0,0.167,0.5,1.0,0.0,0.0,0.333,0.0,0.0,0.0,
449.0,Dru Smith,25.0,BRK,SG,10.0,0.0,91.0,0.419,14.3,0.581,0.226,0.161,0.194,0.0,0.419,0.5,0.429,0.6,0.5,,0.308,0.222,1.0,0.0,0.0,0.385,0.6,0.0,0.0,
450.0,Wendell Moore Jr.,21.0,MIN,SG,29.0,2.0,153.0,0.419,11.8,0.605,0.419,0.116,0.047,0.023,0.395,0.615,0.778,0.4,0.0,0.0,0.118,0.438,1.0,0.0,0.0,0.412,0.143,0.0,0.0,
451.0,Otto Porter Jr.,29.0,TOR,SF,8.0,2.0,146.0,0.5,18.8,0.433,0.133,0.1,0.033,0.167,0.567,0.692,1.0,1.0,0.0,0.4,0.353,0.556,1.0,0.0,0.0,0.235,0.25,0.0,0.0,
452.0,Kemba Walker,32.0,DAL,PG,9.0,1.0,144.0,0.421,16.5,0.509,0.211,0.123,0.088,0.088,0.491,0.586,0.583,0.571,0.6,0.6,0.25,0.176,0.429,0.0,0.0,0.071,0.0,0.0,0.0,
453.0,Danny Green,35.0,2TM,SG,11.0,0.0,138.0,0.449,21.1,0.245,0.041,0.061,0.122,0.02,0.755,0.5,0.5,0.333,0.5,1.0,0.432,0.667,1.0,0.0,0.0,0.324,0.417,0.0,0.0,
453.0,Danny Green,35.0,MEM,SG,3.0,0.0,43.0,0.273,20.6,0.273,0.0,0.091,0.182,0.0,0.727,0.0,,0.0,0.0,,0.375,,1.0,0.0,0.0,0.5,0.25,0.0,0.0,
453.0,Danny Green,35.0,CLE,SG,8.0,0.0,95.0,0.5,21.6,0.237,0.053,0.053,0.105,0.026,0.763,0.667,0.5,0.5,0.75,1.0,0.448,0.667,1.0,0.0,0.0,0.276,0.5,0.0,0.0,
454.0,Jarrett Culver,23.0,ATL,SF,10.0,1.0,137.0,0.395,11.3,0.721,0.395,0.14,0.047,0.14,0.279,0.516,0.647,0.333,0.5,0.333,0.083,0.375,1.0,0.047,2.0,0.25,0.333,0.0,0.0,
455.0,Quenton Jackson,24.0,WAS,PG,9.0,0.0,135.0,0.452,10.9,0.714,0.381,0.238,0.024,0.071,0.286,0.6,0.563,0.6,1.0,0.667,0.083,0.5,1.0,0.095,2.0,0.167,0.0,0.0,0.0,
456.0,Cody Martin,27.0,CHO,SF,7.0,0.0,134.0,0.389,13.3,0.611,0.361,0.083,0.083,0.083,0.389,0.5,0.615,0.333,0.333,0.333,0.214,0.545,1.0,0.083,2.0,0.429,0.5,0.0,0.0,
457.0,Jeenathan Williams,23.0,POR,SG,5.0,4.0,127.0,0.615,7.2,0.795,0.615,0.154,0.0,0.026,0.205,0.677,0.792,0.333,,0.0,0.375,0.667,1.0,0.154,6.0,0.5,0.5,0.0,0.0,
458.0,Xavier Cooks,27.0,WAS,PF,10.0,1.0,126.0,0.607,6.0,0.964,0.393,0.536,0.036,0.0,0.036,0.63,0.727,0.533,1.0,,0.0,0.647,,0.107,3.0,0.0,,1.0,0.0,
459.0,Jason Preston,23.0,LAC,PG,14.0,0.0,124.0,0.439,17.1,0.561,0.122,0.293,0.122,0.024,0.439,0.565,0.8,0.417,0.6,1.0,0.278,0.308,0.6,0.0,0.0,0.222,0.5,1.0,0.0,
460.0,Jonathan Isaac,25.0,ORL,PF,11.0,0.0,124.0,0.415,11.9,0.717,0.321,0.189,0.113,0.094,0.283,0.421,0.588,0.1,0.5,0.4,0.4,0.5,1.0,0.113,5.0,0.267,0.75,0.0,0.0,
461.0,Shaquille Harrison,29.0,POR,SG,5.0,0.0,120.0,0.417,11.0,0.722,0.444,0.111,0.083,0.083,0.278,0.462,0.5,0.5,0.333,0.333,0.3,0.5,1.0,0.028,1.0,0.1,1.0,0.0,0.0,
462.0,Meyers Leonard,30.0,MIL,C,9.0,2.0,114.0,0.483,17.7,0.379,0.276,0.069,0.0,0.034,0.621,0.636,0.625,1.0,,0.0,0.389,0.857,1.0,0.103,2.0,0.167,0.0,0.0,0.0,
463.0,Olivier Sarr,23.0,OKC,C,9.0,1.0,114.0,0.5,8.3,0.733,0.6,0.1,0.033,0.0,0.267,0.636,0.611,0.667,1.0,,0.125,0.929,1.0,0.4,10.0,0.125,0.0,0.0,0.0,
464.0,Andre Iguodala,39.0,GSW,PF,8.0,0.0,113.0,0.467,15.9,0.4,0.267,0.133,0.0,0.0,0.6,1.0,1.0,1.0,,,0.111,0.667,1.0,0.267,4.0,0.222,0.0,0.0,0.0,
465.0,Daniel Theis,30.0,IND,C,7.0,1.0,109.0,0.477,10.4,0.75,0.409,0.205,0.136,0.0,0.25,0.576,0.611,0.667,0.333,,0.182,0.947,1.0,0.136,6.0,0.182,0.5,1.0,0.0,
466.0,A.J. Lawson,22.0,2TM,SG,15.0,0.0,108.0,0.5,7.7,0.432,0.318,0.114,0.0,0.0,0.568,0.632,0.714,0.4,,,0.4,0.5,1.0,0.136,5.0,0.56,0.214,0.0,0.0,
466.0,A.J. Lawson,22.0,MIN,SG,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,0.0,0.0,
466.0,A.J. Lawson,22.0,DAL,SG,14.0,0.0,106.0,0.488,15.0,0.419,0.302,0.116,0.0,0.0,0.581,0.611,0.692,0.4,,,0.4,0.455,1.0,0.116,4.0,0.56,0.214,0.0,0.0,
467.0,Justin Jackson,27.0,BOS,SF,23.0,0.0,107.0,0.259,21.1,0.259,0.074,0.074,0.074,0.037,0.741,0.286,0.5,0.0,0.5,0.0,0.25,0.5,0.8,0.0,0.0,0.3,0.167,0.0,0.0,
468.0,Vince Williams Jr.,22.0,MEM,SG,15.0,1.0,105.0,0.3,17.8,0.3,0.25,0.05,0.0,0.0,0.7,0.667,0.7,0.5,,,0.143,0.75,1.0,0.0,0.0,0.393,0.091,0.0,0.0,
469.0,Josh Minott,20.0,MIN,SF,15.0,0.0,96.0,0.5,6.6,0.833,0.389,0.417,0.028,0.0,0.167,0.533,0.714,0.4,0.0,,0.333,0.75,1.0,0.278,10.0,0.5,0.333,0.0,0.0,
470.0,Jay Huff,24.0,WAS,C,7.0,0.0,95.0,0.6,15.5,0.52,0.32,0.08,0.08,0.04,0.48,0.692,0.875,0.5,0.0,1.0,0.5,1.0,1.0,0.16,4.0,0.083,0.0,0.0,0.0,
471.0,Greg Brown III,21.0,POR,PF,16.0,0.0,93.0,0.393,9.1,0.75,0.536,0.143,0.0,0.071,0.25,0.476,0.667,0.0,,0.0,0.143,0.9,1.0,0.25,6.0,0.429,0.333,0.0,0.0,
472.0,Joshua Primo,20.0,SAS,SG,4.0,0.0,93.0,0.346,17.0,0.538,0.038,0.308,0.115,0.077,0.462,0.429,1.0,0.375,0.333,0.5,0.25,0.333,0.667,0.077,1.0,0.25,0.333,0.0,0.0,
473.0,Buddy Boeheim,23.0,DET,SF,10.0,0.0,90.0,0.185,24.0,0.074,0.0,0.037,0.037,0.0,0.926,0.5,,1.0,0.0,,0.16,0.0,1.0,0.0,0.0,0.44,0.273,0.0,0.0,
474.0,Jaden Springer,20.0,PHI,SG,16.0,2.0,89.0,0.486,8.9,0.857,0.343,0.257,0.2,0.057,0.143,0.5,0.75,0.444,0.286,0.0,0.4,0.333,0.5,0.086,3.0,0.4,0.0,0.0,0.0,
475.0,Justin Minaya,23.0,POR,SF,4.0,0.0,89.0,0.304,16.4,0.478,0.217,0.087,0.13,0.043,0.522,0.364,0.6,0.0,0.333,0.0,0.25,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.0,
476.0,Lindell Wigginton,24.0,MIL,PG,7.0,1.0,87.0,0.486,16.1,0.514,0.189,0.189,0.054,0.081,0.486,0.632,0.857,0.429,0.5,0.667,0.333,0.083,1.0,0.0,0.0,0.111,0.5,0.0,0.0,
477.0,Isaiah Mobley,23.0,CLE,PF,12.0,0.0,84.0,0.429,11.1,0.714,0.286,0.357,0.036,0.036,0.286,0.45,0.5,0.4,1.0,0.0,0.375,0.444,1.0,0.036,1.0,0.125,1.0,0.0,0.0,
478.0,Jordan Hall,21.0,SAS,SF,9.0,0.0,83.0,0.321,19.1,0.464,0.143,0.036,0.107,0.179,0.536,0.462,0.75,0.0,0.333,0.4,0.2,0.5,1.0,0.036,0.0,0.267,0.25,0.0,0.0,
479.0,Omer Yurtseven,24.0,MIA,C,9.0,0.0,83.0,0.593,10.3,0.741,0.222,0.444,0.074,0.0,0.259,0.65,0.667,0.667,0.5,,0.429,0.692,1.0,0.074,1.0,0.571,0.5,0.0,0.0,
480.0,PJ Dozier,26.0,SAC,SF,16.0,0.0,79.0,0.303,17.9,0.515,0.152,0.091,0.121,0.152,0.485,0.471,0.8,0.333,0.0,0.6,0.125,0.375,1.0,0.0,0.0,0.313,0.2,1.0,0.0,
481.0,Jared Butler,22.0,OKC,PG,6.0,1.0,77.0,0.469,14.5,0.563,0.188,0.344,0.031,0.0,0.438,0.444,0.333,0.545,0.0,,0.5,0.375,0.857,0.0,0.0,0.071,0.0,0.0,0.0,
482.0,Keon Ellis,23.0,SAC,SG,16.0,0.0,71.0,0.438,22.2,0.25,0.0,0.125,0.063,0.063,0.75,0.25,,0.5,0.0,0.0,0.5,1.0,0.667,0.0,0.0,0.167,0.5,0.0,0.0,
483.0,Udonis Haslem,42.0,MIA,C,7.0,1.0,71.0,0.345,14.7,0.69,0.138,0.103,0.31,0.138,0.31,0.35,0.25,0.333,0.556,0.0,0.333,0.714,1.0,0.034,1.0,0.444,0.25,0.0,0.0,
484.0,Jamaree Bouyea,23.0,2TM,PG,5.0,0.0,71.0,0.429,20.8,0.571,0.143,0.357,0.0,0.071,0.429,0.5,1.0,0.4,,0.0,0.333,0.5,0.5,0.0,0.0,0.0,,0.0,0.0,
484.0,Jamaree Bouyea,23.0,MIA,PG,4.0,0.0,65.0,0.462,13.6,0.615,0.154,0.385,0.0,0.077,0.385,0.5,1.0,0.4,,0.0,0.4,0.5,0.5,0.0,0.0,0.0,,0.0,0.0,
484.0,Jamaree Bouyea,23.0,WAS,PG,1.0,0.0,6.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,
485.0,Trevelin Queen,25.0,IND,SG,7.0,0.0,70.0,0.241,15.6,0.483,0.31,0.138,0.0,0.034,0.517,0.357,0.556,0.0,,0.0,0.133,0.6,1.0,0.034,0.0,0.133,0.5,0.0,0.0,
486.0,Leandro Bolmaro,22.0,UTA,SF,14.0,0.0,68.0,0.15,11.0,0.8,0.25,0.35,0.1,0.1,0.2,0.188,0.2,0.143,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
487.0,Jack White,25.0,DEN,SF,17.0,0.0,66.0,0.421,12.8,0.526,0.316,0.211,0.0,0.0,0.474,0.5,0.5,0.5,,,0.333,0.4,1.0,0.105,2.0,0.667,0.333,0.0,0.0,
488.0,Tyrese Martin,23.0,ATL,SG,16.0,0.0,66.0,0.391,12.3,0.696,0.261,0.217,0.13,0.087,0.304,0.5,0.667,0.4,0.333,0.5,0.143,0.75,1.0,0.087,2.0,0.429,0.0,0.0,0.0,
489.0,JD Davison,20.0,BOS,SG,12.0,0.0,66.0,0.421,15.9,0.632,0.053,0.211,0.316,0.053,0.368,0.5,1.0,0.5,0.333,1.0,0.286,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,
490.0,Ryan Rollins,20.0,GSW,PG,12.0,0.0,62.0,0.35,13.1,0.55,0.35,0.15,0.05,0.0,0.45,0.364,0.429,0.333,0.0,,0.333,0.25,0.667,0.0,0.0,0.556,0.2,0.0,0.0,
491.0,Isaiah Todd,21.0,WAS,PF,6.0,1.0,61.0,0.158,17.1,0.474,0.053,0.368,0.0,0.053,0.526,0.222,0.0,0.286,,0.0,0.1,1.0,1.0,0.053,0.0,0.2,0.0,0.0,0.0,
492.0,Sam Merrill,26.0,CLE,SG,5.0,0.0,59.0,0.409,22.3,0.182,0.091,0.045,0.0,0.045,0.818,1.0,1.0,1.0,,1.0,0.278,1.0,1.0,0.0,0.0,0.056,0.0,0.0,0.0,
