Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
167.0,Reggie Jackson,32.0,DEN,PG,16.0,2.0,319.0,7.5,19.6,0.383,2.9,10.4,0.279,4.6,9.2,0.5,0.457,1.5,1.8,0.833,0.5,3.8,4.3,7.7,1.4,0.2,2.9,3.4,19.5,101.0,117.0,
168.0,Isaac Okoro,22.0,CLE,SF,76.0,46.0,1652.0,5.3,10.7,0.494,1.9,5.2,0.363,3.4,5.6,0.617,0.582,2.4,3.1,0.757,1.6,4.1,5.7,2.6,1.7,0.9,1.3,4.8,14.9,123.0,112.0,
169.0,Isaiah Hartenstein,24.0,NYK,C,82.0,8.0,1626.0,5.3,9.9,0.535,0.2,1.1,0.216,5.1,8.8,0.576,0.547,1.5,2.2,0.676,6.4,9.9,16.3,3.1,1.6,1.9,2.0,6.5,12.3,124.0,111.0,
170.0,Daniel Gafford,24.0,WAS,C,78.0,47.0,1604.0,8.8,12.0,0.732,0.0,0.0,,8.8,12.0,0.732,0.732,3.9,5.7,0.679,4.9,8.2,13.1,2.6,1.0,3.0,2.6,5.7,21.4,135.0,113.0,
171.0,Mitchell Robinson,24.0,NYK,C,59.0,58.0,1591.0,5.8,8.7,0.671,0.0,0.0,,5.8,8.7,0.671,0.671,1.8,3.8,0.484,8.3,8.9,17.2,1.6,1.7,3.4,1.3,5.0,13.5,142.0,110.0,
172.0,Drew Eubanks,25.0,POR,C,78.0,28.0,1584.0,6.6,10.3,0.641,0.2,0.6,0.389,6.4,9.7,0.655,0.651,2.6,3.8,0.664,4.1,8.8,12.9,3.2,1.2,3.1,2.1,5.2,15.9,130.0,115.0,
173.0,Gordon Hayward,32.0,CHO,SF,50.0,50.0,1577.0,8.3,17.5,0.475,1.6,4.8,0.325,6.8,12.7,0.532,0.52,3.9,4.8,0.811,1.0,5.5,6.5,6.2,1.3,0.4,3.0,2.1,22.1,110.0,118.0,
174.0,Alex Caruso,28.0,CHI,PG,67.0,36.0,1575.0,4.0,8.8,0.455,1.7,4.7,0.364,2.3,4.2,0.556,0.551,1.8,2.3,0.808,1.3,4.8,6.1,6.0,3.0,1.4,2.4,4.9,11.6,115.0,109.0,"DPOY-11,DEF1"
175.0,Shake Milton,26.0,PHI,SG,76.0,11.0,1567.0,7.6,15.9,0.479,1.8,4.7,0.378,5.8,11.2,0.521,0.535,3.1,3.7,0.853,1.2,4.8,6.0,7.6,0.8,0.4,3.0,3.9,20.1,115.0,117.0,
176.0,Norman Powell,29.0,LAC,SG,60.0,8.0,1567.0,10.6,22.2,0.479,3.6,9.0,0.397,7.1,13.2,0.534,0.559,7.0,8.7,0.812,0.8,4.7,5.5,3.4,1.6,0.6,3.2,3.9,31.9,115.0,116.0,6MOY-4
177.0,Cole Anthony,22.0,ORL,PG,60.0,4.0,1552.0,8.6,19.0,0.454,2.3,6.4,0.364,6.3,12.6,0.5,0.516,4.7,5.3,0.894,1.5,7.5,9.0,7.3,1.2,1.0,2.8,4.9,24.3,117.0,115.0,
178.0,Malaki Branham,19.0,SAS,SG,66.0,32.0,1550.0,8.2,18.6,0.44,2.3,7.8,0.302,5.9,10.8,0.539,0.503,1.8,2.1,0.829,0.9,4.7,5.5,3.9,1.0,0.2,2.3,3.5,20.5,103.0,123.0,
179.0,Cedi Osman,27.0,CLE,SF,77.0,2.0,1548.0,7.7,17.2,0.451,3.8,10.1,0.372,4.0,7.1,0.564,0.56,2.4,3.5,0.694,0.8,4.9,5.7,3.7,1.1,0.4,1.7,4.0,21.7,115.0,113.0,
180.0,Kelly Oubre Jr.,27.0,CHO,SF,48.0,40.0,1548.0,10.9,25.2,0.431,3.3,10.4,0.319,7.5,14.8,0.51,0.497,4.9,6.4,0.76,2.0,5.7,7.7,1.7,2.1,0.6,2.0,4.3,29.9,106.0,115.0,
181.0,Josh Green,22.0,DAL,SG,60.0,21.0,1539.0,6.6,12.3,0.537,2.2,5.5,0.402,4.4,6.9,0.643,0.626,2.2,3.0,0.723,1.8,4.1,5.9,3.3,1.4,0.2,2.3,5.0,17.6,119.0,119.0,
182.0,Brandon Ingram,25.0,NOP,SF,45.0,45.0,1538.0,12.7,26.3,0.484,2.0,5.2,0.39,10.7,21.1,0.507,0.522,7.6,8.6,0.882,0.7,7.0,7.8,8.3,1.0,0.6,4.7,3.7,35.0,112.0,114.0,
183.0,Josh Richardson,29.0,2TM,SG,65.0,10.0,1530.0,7.4,17.3,0.431,3.3,9.1,0.365,4.1,8.1,0.506,0.528,2.1,2.5,0.852,1.3,4.2,5.5,5.4,2.1,0.6,2.7,3.6,20.4,110.0,118.0,
183.0,Josh Richardson,29.0,SAS,SG,42.0,6.0,997.0,8.4,19.2,0.436,3.5,9.8,0.357,4.9,9.4,0.518,0.527,2.5,2.8,0.883,1.4,4.2,5.6,6.5,1.9,0.5,3.0,3.3,22.8,111.0,120.0,
183.0,Josh Richardson,29.0,NOP,SG,23.0,4.0,533.0,5.6,13.5,0.419,3.0,7.8,0.384,2.6,5.6,0.468,0.53,1.5,1.9,0.762,1.0,4.1,5.1,3.4,2.6,0.8,2.1,4.3,15.7,107.0,112.0,
184.0,Joe Harris,31.0,BRK,SF,74.0,33.0,1527.0,6.4,14.1,0.457,4.5,10.6,0.426,1.9,3.4,0.551,0.618,0.6,0.9,0.643,0.7,4.5,5.2,3.2,1.1,0.4,1.3,4.5,18.0,119.0,117.0,
185.0,T.J. McConnell,30.0,IND,PG,75.0,6.0,1526.0,8.8,16.2,0.543,0.8,1.8,0.441,8.0,14.4,0.556,0.568,1.8,2.1,0.853,1.4,5.9,7.3,12.4,2.5,0.3,4.4,3.3,20.2,116.0,117.0,
186.0,Chris Boucher,30.0,TOR,PF,76.0,0.0,1523.0,8.5,17.2,0.493,2.0,6.1,0.328,6.5,11.0,0.585,0.552,4.2,5.5,0.762,5.1,8.6,13.7,0.9,1.5,2.1,1.3,4.6,23.1,125.0,112.0,
187.0,Georges Niang,29.0,PHI,PF,78.0,1.0,1512.0,7.3,16.4,0.442,5.0,12.6,0.401,2.2,3.9,0.576,0.596,1.3,1.5,0.867,0.6,5.4,6.1,2.5,1.0,0.5,1.8,4.8,20.9,114.0,116.0,
188.0,Bogdan BogdanoviÄ,30.0,ATL,SG,54.0,9.0,1508.0,8.6,19.3,0.447,4.6,11.4,0.406,4.0,7.9,0.506,0.566,2.0,2.4,0.831,0.7,4.5,5.2,4.7,1.4,0.6,2.1,2.7,23.9,117.0,118.0,
189.0,Damion Lee,30.0,PHO,SG,74.0,5.0,1506.0,6.5,14.7,0.442,3.6,8.0,0.445,2.9,6.7,0.439,0.564,3.1,3.4,0.904,1.3,6.0,7.3,3.2,1.0,0.2,2.5,3.8,19.6,114.0,116.0,
190.0,Bol Bol,23.0,ORL,PF,70.0,33.0,1505.0,8.4,15.4,0.546,1.0,3.6,0.265,7.4,11.7,0.633,0.577,2.6,3.5,0.759,2.2,10.8,13.0,2.2,1.0,2.7,3.6,3.0,20.4,106.0,111.0,
191.0,John Konchar,26.0,MEM,SF,72.0,23.0,1494.0,4.4,10.2,0.431,1.9,5.6,0.339,2.5,4.5,0.545,0.525,0.9,1.1,0.778,2.0,7.8,9.9,3.2,2.4,0.8,1.2,3.6,11.6,117.0,109.0,
192.0,Rui Hachimura,24.0,2TM,PF,63.0,9.0,1466.0,9.3,19.1,0.486,1.7,5.2,0.319,7.6,13.9,0.55,0.53,2.9,3.9,0.739,1.7,7.5,9.3,1.9,0.6,0.9,1.7,2.4,23.2,109.0,116.0,
192.0,Rui Hachimura,24.0,WAS,PF,30.0,0.0,728.0,10.6,21.7,0.488,2.0,6.0,0.337,8.6,15.7,0.545,0.534,2.9,3.9,0.759,1.3,7.3,8.6,2.3,0.7,0.8,2.4,2.6,26.1,106.0,117.0,
192.0,Rui Hachimura,24.0,LAL,PF,33.0,9.0,738.0,8.1,16.7,0.485,1.3,4.6,0.296,6.7,12.1,0.556,0.525,2.8,3.9,0.721,2.2,7.8,10.0,1.5,0.5,0.9,1.1,2.1,20.4,113.0,115.0,
193.0,Dwight Powell,31.0,DAL,C,76.0,64.0,1458.0,6.7,9.2,0.732,0.0,0.2,0.0,6.7,9.0,0.746,0.732,3.8,5.7,0.667,5.1,5.6,10.7,2.4,1.6,0.9,2.2,7.1,17.3,140.0,116.0,
194.0,Jeremy Sochan,19.0,SAS,PF,56.0,53.0,1458.0,8.1,17.9,0.453,1.1,4.3,0.246,7.0,13.5,0.519,0.483,2.6,3.8,0.698,3.1,6.5,9.6,4.6,1.4,0.7,3.1,4.5,19.9,103.0,120.0,
195.0,Keita Bates-Diop,27.0,SAS,PF,67.0,42.0,1452.0,7.7,15.1,0.508,1.8,4.6,0.394,5.9,10.5,0.557,0.568,3.9,4.9,0.793,2.1,6.0,8.1,3.4,1.5,0.7,1.8,2.0,21.0,121.0,120.0,
196.0,Davion Mitchell,24.0,SAC,PG,80.0,9.0,1447.0,6.0,13.2,0.454,2.1,6.5,0.32,3.9,6.7,0.584,0.533,0.8,1.0,0.806,0.5,2.9,3.5,6.1,1.5,0.5,2.1,3.7,14.9,111.0,119.0,
197.0,Pat Connaughton,30.0,MIL,SF,61.0,33.0,1443.0,5.5,13.9,0.392,3.6,10.7,0.339,1.9,3.3,0.566,0.521,0.9,1.4,0.659,1.7,7.7,9.4,2.5,1.2,0.4,1.1,2.3,15.4,112.0,113.0,
198.0,Zach Collins,25.0,SAS,C,63.0,26.0,1441.0,9.3,18.0,0.518,1.8,4.8,0.374,7.5,13.1,0.571,0.568,3.5,4.7,0.761,3.8,9.4,13.2,5.9,1.2,1.6,4.2,6.5,24.0,112.0,118.0,
199.0,Isaiah Stewart,21.0,DET,C,50.0,47.0,1414.0,6.7,15.1,0.442,2.3,7.0,0.327,4.4,8.1,0.542,0.518,3.8,5.1,0.738,3.9,9.9,13.8,2.4,0.7,1.2,2.3,4.6,19.4,113.0,118.0,
200.0,AJ Griffin,19.0,ATL,SF,72.0,12.0,1401.0,8.4,18.1,0.465,3.4,8.8,0.39,5.0,9.3,0.536,0.56,1.4,1.6,0.894,1.3,3.9,5.2,2.5,1.4,0.4,1.4,3.0,21.7,116.0,119.0,
201.0,Isaiah Joe,23.0,OKC,SG,73.0,10.0,1395.0,7.6,17.3,0.441,5.5,13.4,0.409,2.1,3.9,0.553,0.599,2.8,3.4,0.82,0.9,5.0,6.0,3.0,1.6,0.3,1.3,3.6,23.5,125.0,116.0,
202.0,Jonathan Kuminga,20.0,GSW,PF,67.0,16.0,1394.0,8.8,16.8,0.525,1.8,4.9,0.37,7.0,11.9,0.59,0.579,3.0,4.7,0.652,2.4,5.5,7.8,4.2,1.4,1.1,3.2,5.3,22.6,112.0,115.0,
203.0,Jusuf NurkiÄ,28.0,POR,C,52.0,52.0,1391.0,9.2,17.7,0.519,1.5,4.2,0.361,7.7,13.5,0.567,0.561,4.4,6.7,0.661,4.0,12.5,16.5,5.2,1.5,1.5,4.2,6.5,24.3,112.0,114.0,
204.0,Dennis Smith Jr.,25.0,CHO,PG,54.0,15.0,1390.0,6.4,15.5,0.412,0.8,3.8,0.216,5.5,11.7,0.475,0.438,2.7,3.6,0.736,0.9,4.8,5.7,8.9,2.6,0.9,2.8,4.2,16.2,103.0,114.0,
205.0,Larry Nance Jr.,30.0,NOP,C,65.0,1.0,1381.0,6.5,10.7,0.61,0.5,1.5,0.333,6.0,9.2,0.654,0.633,1.9,2.8,0.696,3.7,8.7,12.4,4.2,2.0,1.3,1.5,4.7,15.5,134.0,110.0,
206.0,Josh Okogie,24.0,PHO,SG,72.0,26.0,1350.0,5.9,15.0,0.391,2.4,7.1,0.335,3.5,7.9,0.442,0.471,5.0,7.0,0.724,3.9,5.1,9.1,3.8,2.0,1.2,2.3,4.1,19.2,114.0,113.0,
207.0,Devonte' Graham,27.0,2TM,PG,73.0,8.0,1338.0,5.8,15.5,0.374,4.3,12.1,0.352,1.5,3.3,0.452,0.512,3.5,4.7,0.748,0.7,3.7,4.4,7.0,1.6,0.6,1.9,2.8,19.3,117.0,117.0,
207.0,Devonte' Graham,27.0,NOP,PG,53.0,0.0,811.0,5.1,13.8,0.368,3.9,11.4,0.347,1.1,2.4,0.463,0.511,2.6,3.5,0.746,0.7,3.6,4.3,6.9,1.8,0.6,1.6,2.9,16.7,118.0,114.0,
207.0,Devonte' Graham,27.0,SAS,PG,20.0,8.0,527.0,6.8,17.9,0.38,4.7,13.3,0.358,2.1,4.7,0.442,0.513,4.8,6.5,0.75,0.6,3.9,4.5,7.2,1.3,0.5,2.3,2.8,23.2,116.0,122.0,
208.0,Terrence Ross,31.0,2TM,SG,63.0,9.0,1330.0,7.3,17.0,0.43,3.5,9.4,0.368,3.8,7.5,0.507,0.532,1.0,1.2,0.794,0.8,4.8,5.6,3.5,1.3,0.4,1.6,3.5,19.0,110.0,116.0,
208.0,Terrence Ross,31.0,ORL,SG,42.0,9.0,944.0,6.6,15.3,0.431,3.1,8.2,0.381,3.5,7.1,0.489,0.533,0.8,1.0,0.75,0.5,3.8,4.4,2.8,1.3,0.4,1.9,2.7,17.1,104.0,117.0,
208.0,Terrence Ross,31.0,PHO,SG,21.0,0.0,386.0,9.0,21.0,0.428,4.3,12.4,0.347,4.7,8.6,0.544,0.53,1.5,1.8,0.857,1.5,7.2,8.7,5.2,1.3,0.3,0.8,5.6,23.8,120.0,114.0,
209.0,Luke Kennard,26.0,2TM,SG,59.0,14.0,1315.0,6.9,14.0,0.492,4.9,9.9,0.494,2.0,4.2,0.487,0.666,1.4,1.4,0.949,0.6,5.3,5.8,3.3,1.2,0.2,1.7,3.0,20.1,128.0,116.0,
209.0,Luke Kennard,26.0,LAC,SG,35.0,11.0,725.0,6.6,14.3,0.464,4.0,8.9,0.447,2.6,5.3,0.494,0.604,1.3,1.4,0.95,0.4,5.2,5.6,2.5,1.3,0.3,2.0,3.2,18.5,114.0,117.0,
209.0,Luke Kennard,26.0,MEM,SG,24.0,3.0,590.0,7.2,13.8,0.526,6.0,11.0,0.54,1.3,2.7,0.471,0.743,1.4,1.5,0.947,0.7,5.3,6.0,4.3,1.0,0.1,1.3,2.8,21.9,146.0,115.0,
210.0,Doug McDermott,31.0,SAS,SF,64.0,0.0,1314.0,8.6,18.8,0.457,4.4,10.7,0.413,4.2,8.1,0.516,0.575,1.9,2.5,0.757,0.8,4.2,5.0,3.3,0.5,0.2,2.1,4.2,23.5,113.0,124.0,
211.0,Talen Horton-Tucker,22.0,UTA,SG,65.0,20.0,1313.0,9.3,22.3,0.419,2.1,7.4,0.286,7.2,14.9,0.485,0.467,4.6,6.1,0.75,1.5,6.1,7.6,8.9,1.5,1.1,4.6,3.9,25.4,104.0,117.0,
212.0,Jose Alvarado,24.0,NOP,PG,61.0,10.0,1310.0,7.4,18.1,0.411,3.1,9.1,0.336,4.4,9.0,0.488,0.496,2.4,3.0,0.813,1.0,4.2,5.2,6.9,2.5,0.4,3.0,4.6,20.3,107.0,113.0,
213.0,Aaron Wiggins,24.0,OKC,SG,70.0,14.0,1297.0,6.8,13.3,0.512,1.8,4.5,0.393,5.1,8.8,0.573,0.579,2.2,2.6,0.831,2.5,5.2,7.7,2.9,1.4,0.5,2.0,4.0,17.5,119.0,116.0,
214.0,Lonnie Walker IV,24.0,LAL,SG,56.0,32.0,1297.0,8.6,19.3,0.448,3.3,9.1,0.365,5.3,10.2,0.522,0.534,3.3,3.9,0.858,0.5,3.5,4.0,2.3,1.1,0.6,1.7,2.6,23.9,111.0,117.0,
215.0,Sam Hauser,25.0,BOS,SF,80.0,8.0,1290.0,6.8,15.0,0.455,5.3,12.7,0.418,1.5,2.3,0.656,0.631,0.5,0.6,0.706,1.3,6.4,7.7,2.7,1.1,0.8,1.1,3.7,19.3,124.0,113.0,
216.0,Jalen Smith,22.0,IND,C,68.0,31.0,1279.0,9.0,18.9,0.476,2.0,7.1,0.283,7.0,11.8,0.593,0.53,3.9,5.1,0.759,4.8,9.8,14.6,2.4,0.8,2.2,2.7,5.7,23.8,113.0,116.0,
217.0,LaMelo Ball,21.0,CHO,PG,36.0,36.0,1268.0,11.1,27.1,0.411,5.4,14.4,0.376,5.7,12.7,0.45,0.51,3.8,4.6,0.836,1.6,7.1,8.7,11.4,1.7,0.4,4.8,4.4,31.5,108.0,115.0,
218.0,David Roddy,21.0,MEM,PF,70.0,4.0,1258.0,6.8,15.9,0.429,2.5,8.0,0.307,4.3,7.9,0.553,0.506,1.5,2.5,0.631,1.9,5.4,7.3,2.2,1.1,0.7,2.2,4.0,17.6,103.0,114.0,
219.0,Jaylen Nowell,23.0,MIN,SG,65.0,2.0,1252.0,10.6,23.7,0.448,2.5,8.8,0.289,8.1,14.9,0.542,0.502,2.9,3.8,0.778,1.4,5.1,6.5,5.0,1.6,0.2,2.5,3.8,26.7,106.0,116.0,
220.0,Naz Reid,23.0,MIN,C,68.0,11.0,1251.0,11.8,21.9,0.537,2.8,8.2,0.346,8.9,13.7,0.653,0.602,3.3,4.8,0.677,2.8,9.9,12.6,2.9,1.6,2.0,3.5,6.7,29.7,112.0,110.0,
221.0,Trey Lyles,27.0,SAC,PF,74.0,0.0,1247.0,7.2,15.7,0.458,3.3,9.2,0.363,3.8,6.4,0.595,0.565,3.9,4.8,0.815,2.6,8.9,11.5,2.5,1.0,1.2,2.5,3.7,21.6,117.0,116.0,
222.0,Jalen Suggs,21.0,ORL,SG,53.0,19.0,1246.0,7.2,17.2,0.419,2.6,7.8,0.327,4.7,9.4,0.496,0.493,3.3,4.6,0.723,2.1,4.1,6.2,6.0,2.6,1.0,3.6,4.7,20.3,104.0,113.0,
223.0,Kevin Love,34.0,2TM,PF,62.0,20.0,1240.0,6.7,17.1,0.389,4.0,11.9,0.334,2.7,5.2,0.516,0.506,3.2,3.7,0.879,2.4,13.7,16.1,4.7,0.6,0.5,2.8,3.9,20.5,110.0,110.0,
223.0,Kevin Love,34.0,CLE,PF,41.0,3.0,821.0,6.8,17.4,0.389,4.2,11.9,0.354,2.6,5.5,0.467,0.511,3.4,3.8,0.889,2.6,14.5,17.1,4.6,0.4,0.4,2.9,4.0,21.2,111.0,109.0,
223.0,Kevin Love,34.0,MIA,PF,21.0,17.0,419.0,6.4,16.5,0.388,3.6,12.0,0.297,2.9,4.5,0.632,0.496,2.9,3.3,0.857,2.0,12.1,14.2,4.8,1.1,0.6,2.7,3.8,19.3,107.0,112.0,
224.0,Cory Joseph,31.0,DET,PG,62.0,2.0,1227.0,5.9,13.9,0.427,2.8,7.1,0.389,3.2,6.8,0.468,0.527,2.3,2.8,0.792,0.8,3.4,4.2,8.6,1.3,0.4,2.2,3.5,16.9,119.0,122.0,
225.0,Delon Wright,30.0,WAS,PG,50.0,14.0,1221.0,5.5,11.6,0.474,1.6,4.7,0.345,3.9,6.9,0.564,0.545,2.1,2.4,0.867,2.3,4.9,7.2,7.7,3.7,0.7,1.8,2.4,14.7,127.0,112.0,
226.0,Nick Richards,25.0,CHO,C,65.0,9.0,1217.0,7.7,12.2,0.629,0.0,0.0,1.0,7.7,12.2,0.628,0.631,5.4,7.2,0.749,5.7,10.5,16.3,1.5,0.4,2.8,2.3,6.0,20.8,130.0,113.0,
227.0,Seth Curry,32.0,BRK,SG,61.0,7.0,1211.0,8.4,18.1,0.463,3.8,9.4,0.405,4.6,8.7,0.525,0.568,2.1,2.2,0.927,0.5,3.5,4.0,4.0,1.5,0.3,2.1,3.9,22.6,113.0,117.0,
228.0,Ochai Agbaji,22.0,UTA,SG,59.0,22.0,1209.0,6.5,15.3,0.427,3.2,9.0,0.355,3.3,6.2,0.532,0.532,2.2,2.7,0.812,1.7,3.1,4.8,2.6,0.6,0.6,1.6,3.9,18.5,115.0,121.0,
229.0,Kenrich Williams,28.0,OKC,PF,53.0,10.0,1206.0,7.1,13.6,0.517,2.0,5.3,0.373,5.1,8.3,0.608,0.59,0.7,1.5,0.436,3.8,6.5,10.3,4.1,1.8,0.6,1.3,4.4,16.7,126.0,114.0,
230.0,Matisse Thybulle,25.0,2TM,SG,71.0,28.0,1200.0,4.5,10.4,0.435,2.2,6.1,0.365,2.3,4.3,0.533,0.542,0.8,1.1,0.679,1.6,4.1,5.7,2.2,3.4,1.3,1.0,4.6,12.0,114.0,113.0,
230.0,Matisse Thybulle,25.0,PHI,SF,49.0,6.0,591.0,4.2,9.7,0.431,1.8,5.3,0.333,2.4,4.4,0.547,0.522,0.8,1.0,0.75,1.7,3.6,5.3,1.9,3.8,1.2,0.7,5.4,10.9,115.0,110.0,
230.0,Matisse Thybulle,25.0,POR,SG,22.0,22.0,609.0,4.8,11.0,0.438,2.6,6.8,0.388,2.2,4.2,0.519,0.558,0.8,1.3,0.625,1.6,4.6,6.2,2.4,3.0,1.4,1.3,3.8,13.0,114.0,116.0,
231.0,Isaiah Livers,24.0,DET,PF,52.0,22.0,1199.0,4.9,11.6,0.417,3.0,8.2,0.365,1.9,3.4,0.541,0.545,1.3,1.6,0.821,1.1,4.6,5.8,1.7,1.1,1.1,1.2,4.2,14.0,113.0,120.0,
232.0,Cameron Johnson,26.0,2TM,PF,42.0,41.0,1199.0,9.1,19.3,0.47,4.2,10.4,0.404,4.9,8.9,0.548,0.579,4.1,4.9,0.842,1.4,6.2,7.5,3.2,2.0,0.6,1.5,3.4,26.5,122.0,114.0,
232.0,Cameron Johnson,26.0,PHO,PF,17.0,16.0,429.0,9.3,19.7,0.474,5.1,11.3,0.455,4.2,8.4,0.5,0.604,3.1,3.8,0.818,1.6,5.8,7.4,3.0,1.7,0.7,1.1,3.3,26.9,127.0,114.0,
232.0,Cameron Johnson,26.0,BRK,PF,25.0,25.0,770.0,8.9,19.1,0.468,3.7,9.9,0.372,5.3,9.2,0.572,0.565,4.7,5.5,0.851,1.3,6.3,7.6,3.3,2.2,0.5,1.7,3.4,26.2,120.0,114.0,
233.0,Anthony Lamb,25.0,GSW,SF,62.0,4.0,1195.0,5.8,12.4,0.471,2.9,7.9,0.367,3.0,4.5,0.652,0.588,1.8,2.4,0.767,2.2,6.3,8.5,3.8,1.1,0.8,2.1,5.3,16.4,119.0,115.0,
234.0,Taurean Prince,28.0,MIN,PF,54.0,4.0,1192.0,7.1,15.1,0.467,2.9,7.7,0.381,4.1,7.4,0.557,0.565,2.6,3.1,0.844,0.6,4.7,5.3,3.3,1.1,0.6,2.8,4.9,19.6,108.0,117.0,
235.0,Andrew Wiggins,27.0,GSW,SF,37.0,37.0,1190.0,9.9,21.0,0.473,3.5,8.9,0.396,6.4,12.1,0.53,0.557,1.7,2.9,0.611,2.4,5.0,7.4,3.4,1.8,1.1,1.9,4.2,25.1,113.0,114.0,
236.0,Jordan Nwora,24.0,2TM,SF,62.0,14.0,1188.0,7.8,17.8,0.436,3.4,8.5,0.408,4.3,9.4,0.462,0.533,2.7,3.4,0.791,2.0,7.1,9.2,3.5,1.0,0.6,2.6,3.0,21.7,109.0,116.0,
236.0,Jordan Nwora,24.0,MIL,SF,38.0,3.0,597.0,6.1,15.8,0.386,3.2,8.2,0.392,2.9,7.6,0.379,0.487,3.0,3.4,0.86,2.3,7.0,9.4,3.0,1.0,0.6,2.7,2.7,18.3,106.0,113.0,
236.0,Jordan Nwora,24.0,IND,SF,24.0,11.0,591.0,9.5,19.9,0.476,3.7,8.8,0.422,5.8,11.2,0.518,0.569,2.5,3.5,0.721,1.8,7.2,9.0,4.0,1.0,0.6,2.6,3.2,25.1,113.0,119.0,
237.0,Gary Harris,28.0,ORL,SG,48.0,42.0,1184.0,5.6,12.5,0.45,3.8,8.9,0.431,1.8,3.6,0.494,0.603,1.1,1.2,0.9,0.9,3.1,4.0,2.4,1.8,0.5,1.1,3.8,16.2,122.0,116.0,
238.0,Tre Mann,21.0,OKC,PG,67.0,5.0,1183.0,7.9,20.1,0.393,3.3,10.3,0.315,4.7,9.8,0.475,0.474,1.7,2.2,0.764,1.1,5.1,6.2,4.8,1.6,0.4,2.5,4.0,20.8,101.0,116.0,
239.0,Trendon Watford,22.0,POR,PF,62.0,12.0,1182.0,7.5,13.3,0.56,1.0,2.6,0.391,6.4,10.7,0.602,0.599,3.0,4.1,0.72,1.7,8.1,9.8,5.4,1.3,0.5,2.9,4.9,18.9,118.0,119.0,
240.0,Christian Braun,21.0,DEN,SG,76.0,6.0,1181.0,5.9,12.0,0.495,1.4,4.0,0.354,4.5,8.0,0.565,0.554,1.7,2.7,0.625,2.0,5.5,7.5,2.4,1.7,0.7,1.4,4.2,14.9,114.0,115.0,
241.0,Xavier Tillman Sr.,24.0,MEM,C,61.0,29.0,1180.0,7.6,12.3,0.614,0.2,0.6,0.267,7.4,11.7,0.632,0.621,2.0,3.6,0.551,4.9,7.5,12.4,3.9,2.3,1.2,1.8,3.9,17.3,129.0,109.0,
242.0,Devin Vassell,22.0,SAS,SG,38.0,32.0,1178.0,10.5,23.9,0.439,4.1,10.7,0.387,6.3,13.2,0.48,0.525,3.1,4.0,0.78,0.3,5.6,5.9,5.5,1.7,0.7,2.3,2.3,28.2,110.0,120.0,
243.0,Collin Sexton,24.0,UTA,PG,48.0,15.0,1145.0,9.9,19.5,0.506,2.0,5.1,0.393,7.9,14.4,0.546,0.558,6.8,8.3,0.819,1.5,2.8,4.4,5.8,1.1,0.3,3.5,4.7,28.6,119.0,120.0,
244.0,Precious Achiuwa,23.0,TOR,C,55.0,12.0,1140.0,8.5,17.5,0.485,1.3,4.7,0.269,7.2,12.8,0.564,0.521,3.8,5.4,0.702,4.3,9.9,14.2,2.2,1.3,1.3,2.6,4.4,22.0,112.0,113.0,
245.0,Steven Adams,29.0,MEM,C,42.0,42.0,1133.0,6.6,11.0,0.597,0.0,0.0,0.0,6.6,11.0,0.599,0.597,2.0,5.4,0.364,9.0,11.4,20.3,4.1,1.5,1.9,3.3,4.1,15.1,118.0,108.0,
246.0,Alec Burks,31.0,DET,SG,51.0,8.0,1122.0,8.6,19.8,0.436,4.3,10.3,0.414,4.4,9.5,0.459,0.544,6.6,8.1,0.814,0.8,6.0,6.8,4.9,1.6,0.3,2.5,4.2,28.2,120.0,119.0,
247.0,Lamar Stevens,25.0,CLE,SF,62.0,25.0,1120.0,5.8,12.9,0.448,1.3,4.3,0.316,4.4,8.6,0.513,0.5,1.8,2.6,0.702,2.1,7.1,9.3,1.5,1.2,0.9,1.2,3.5,14.7,109.0,111.0,
248.0,Moritz Wagner,25.0,ORL,C,57.0,18.0,1109.0,8.6,17.3,0.5,2.2,7.1,0.313,6.4,10.2,0.631,0.564,6.7,7.9,0.841,3.0,8.3,11.3,3.7,1.6,0.6,3.0,5.9,26.1,122.0,114.0,
249.0,Jordan Goodwin,24.0,WAS,PG,62.0,7.0,1106.0,7.0,15.5,0.448,1.7,5.2,0.322,5.3,10.3,0.511,0.501,2.3,3.0,0.768,2.5,6.5,9.0,7.4,2.6,1.1,2.5,4.2,17.9,113.0,113.0,
250.0,Victor Oladipo,30.0,MIA,SG,42.0,2.0,1106.0,7.2,18.2,0.397,3.2,9.6,0.33,4.1,8.6,0.471,0.484,2.7,3.6,0.747,0.7,5.0,5.8,6.6,2.6,0.5,3.9,4.5,20.2,99.0,112.0,
251.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,5.9,10.4,0.566,0.0,0.1,0.0,5.9,10.3,0.571,0.566,1.1,2.5,0.439,1.8,9.9,11.6,11.3,2.4,1.1,4.3,6.1,12.9,110.0,110.0,
252.0,Jeff Green,36.0,DEN,PF,56.0,4.0,1091.0,7.2,14.7,0.488,1.3,4.7,0.288,5.8,10.0,0.58,0.534,3.9,5.2,0.744,1.7,4.8,6.5,3.1,0.8,0.8,2.1,4.4,19.6,114.0,117.0,
